Local Time,City,Country code,timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,UTC Time
2025-12-11 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,274,1844.0,63.0,12.9,185.0,148.33,5.5,2025-12-11T08:00:00
2025-12-11 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,270,206.0,62.0,28.1,180.0,146.0,5.0,2025-12-11T09:00:00
2025-12-11 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,220,4661.0,73.0,4.2,144.0,108.0,4.0,2025-12-11T10:00:00
2025-12-11 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,170,2855.3,69.3,11.1,212.5,170.0,7.0,2025-12-11T11:00:00
2025-12-11 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,270,4180.0,73.0,2.7,149.0,145.5,8.0,2025-12-11T12:00:00
2025-12-11 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,2231.0,59.5,31.9,195.0,160.33,5.0,2025-12-11T13:00:00
2025-12-11 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,224,2451.0,55.0,1.5,111.0,111.0,8.0,2025-12-11T14:00:00
2025-12-11 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,202,2696.0,86.0,5.7,101.0,94.67,7.5,2025-12-11T15:00:00
2025-12-11 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,50,1846.0,64.0,23.1,16.0,12.0,4.0,2025-12-11T16:00:00
2025-12-12 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,245,2016.0,108.0,7.6,176.0,127.0,26.0,2025-12-11T17:00:00
2025-12-12 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,243,706.0,393.0,29.8,163.0,125.67,100.0,2025-12-11T18:00:00
2025-12-12 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,246,605.0,293.0,2.2,160.0,127.5,100.0,2025-12-11T19:00:00
2025-12-12 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,242,1006.0,131.0,2.4,147.5,124.67,47.0,2025-12-11T20:00:00
2025-12-12 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,262,1320.5,117.0,9.0,160.3,139.75,52.5,2025-12-11T21:00:00
2025-12-12 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,264,1840.0,40.0,25.9,188.0,141.0,4.0,2025-12-11T22:00:00
2025-12-12 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,504.0,208.0,2.2,160.0,152.5,100.0,2025-12-11T23:00:00
2025-12-12 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,274,1550.0,130.0,13.5,185.7,148.5,47.0,2025-12-12T00:00:00
2025-12-12 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,1738.0,267.5,1.5,195.0,154.0,52.5,2025-12-12T01:00:00
2025-12-12 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,2036.0,202.0,2.4,211.5,158.0,36.3,2025-12-12T02:00:00
2025-12-12 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,2884.5,156.0,8.4,205.7,154.0,31.3,2025-12-12T03:00:00
2025-12-12 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,3699.0,57.0,9.4,221.0,165.5,5.0,2025-12-12T04:00:00
2025-12-12 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,215,2252.8,87.3,6.0,268.8,215.0,13.1,2025-12-12T05:00:00
2025-12-12 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,1937.0,53.0,4.8,223.5,187.33,4.0,2025-12-12T06:00:00
2025-12-12 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,2298.0,51.5,25.7,230.5,192.0,4.0,2025-12-12T07:00:00
2025-12-12 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,2560.0,43.0,22.3,227.5,190.67,6.0,2025-12-12T08:00:00
2025-12-12 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,184,2840.0,30.0,18.1,192.0,184.0,3.0,2025-12-12T09:00:00
2025-12-12 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,252,3538.0,52.0,10.1,176.0,132.0,4.0,2025-12-12T10:00:00
2025-12-12 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,250,3239.3,46.7,7.9,312.5,250.0,5.0,2025-12-12T11:00:00
2025-12-12 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,3439.0,55.0,2.7,180.0,180.0,6.0,2025-12-12T12:00:00
2025-12-12 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,203,2744.0,49.0,17.2,209.0,203.0,5.0,2025-12-12T13:00:00
2025-12-12 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,222,2791.0,53.0,6.4,272.5,222.0,6.0,2025-12-12T14:00:00
2025-12-12 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,198,1721.5,121.3,12.8,262.7,198.0,33.0,2025-12-12T15:00:00
2025-12-12 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,2735.0,37.0,25.7,232.0,174.0,2.0,2025-12-12T16:00:00
2025-12-13 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,208,504.0,223.0,2.2,258.0,208.5,89.0,2025-12-12T17:00:00
2025-12-13 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,932.0,73.3,35.8,219.8,174.4,35.7,2025-12-12T18:00:00
2025-12-13 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,256,841.0,112.0,10.2,393.0,245.0,46.0,2025-12-12T19:00:00
2025-12-13 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,223,966.0,79.3,2.4,328.3,223.0,29.0,2025-12-12T20:00:00
2025-12-13 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,1170.5,101.7,15.6,280.3,198.8,34.0,2025-12-12T21:00:00
2025-12-13 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,254,2607.0,52.0,19.0,178.3,133.33,5.0,2025-12-12T22:00:00
2025-12-13 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,500,302.0,293.0,2.2,604.0,336.0,105.0,2025-12-12T23:00:00
2025-12-13 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,239,403.0,198.0,14.5,335.3,239.5,43.5,2025-12-13T00:00:00
2025-12-13 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,249,403.0,197.5,27.4,380.5,249.67,44.0,2025-12-13T01:00:00
2025-12-13 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,196,2163.5,135.7,5.4,282.0,196.25,31.3,2025-12-13T02:00:00
2025-12-13 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,218,3850.0,34.0,15.3,110.5,106.67,4.5,2025-12-13T03:00:00
2025-12-13 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,191,3164.3,50.0,3.5,114.0,86.0,4.0,2025-12-13T04:00:00
2025-12-13 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,224,2478.7,50.7,29.1,138.8,111.0,3.2,2025-12-13T05:00:00
2025-12-13 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,1793.0,59.0,36.0,71.0,66.0,2.5,2025-12-13T06:00:00
2025-12-13 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,130,2730.0,57.0,33.3,53.0,46.33,4.5,2025-12-13T07:00:00
2025-12-13 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,3441.0,48.0,5.5,38.0,31.0,3.5,2025-12-13T08:00:00
2025-12-13 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,240.4,10.0,11.2,31.5,27.67,2.0,2025-12-13T09:00:00
2025-12-13 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,1354.0,45.0,24.0,17.0,13.0,2.0,2025-12-13T10:00:00
2025-12-13 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1124.1,35.3,11.9,22.5,18.0,3.3,2025-12-13T11:00:00
2025-12-13 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,1566.0,48.0,12.3,15.5,14.0,4.0,2025-12-13T12:00:00
2025-12-13 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,1212.0,47.0,15.2,24.5,20.33,4.0,2025-12-13T13:00:00
2025-12-13 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,1382.0,28.5,11.5,24.5,21.67,2.5,2025-12-13T14:00:00
2025-12-13 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,1304.0,28.5,7.7,28.0,24.0,3.0,2025-12-13T15:00:00
2025-12-13 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,1166.0,27.5,19.2,21.5,16.5,3.5,2025-12-13T16:00:00
2025-12-14 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,555.3,14.2,40.9,38.8,31.0,71.0,2025-12-13T17:00:00
2025-12-14 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,179,180.9,7.0,57.4,164.0,77.5,105.0,2025-12-13T18:00:00
2025-12-14 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,174.7,6.7,46.6,38.8,31.0,102.0,2025-12-13T19:00:00
2025-12-14 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,168.5,6.3,35.7,36.3,29.0,99.0,2025-12-13T20:00:00
2025-12-14 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,162.2,6.0,24.9,165.0,73.5,96.0,2025-12-13T21:00:00
2025-12-14 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,262,159.1,6.7,24.9,187.0,140.0,95.7,2025-12-13T22:00:00
2025-12-14 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,156.0,7.3,26.3,27.5,22.0,95.3,2025-12-13T23:00:00
2025-12-14 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,152.9,8.0,27.0,213.0,91.0,95.0,2025-12-14T00:00:00
2025-12-14 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,147.5,8.0,37.0,27.5,22.0,98.3,2025-12-14T01:00:00
2025-12-14 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,142.0,8.0,47.0,203.0,87.0,101.7,2025-12-14T02:00:00
2025-12-14 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,136.6,8.0,57.0,31.3,25.0,105.0,2025-12-14T03:00:00
2025-12-14 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,398.7,13.8,45.9,26.8,22.44,71.2,2025-12-14T04:00:00
2025-12-14 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,660.9,19.7,34.9,31.3,25.0,37.3,2025-12-14T05:00:00
2025-12-14 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,923.0,25.5,23.8,18.0,17.33,3.5,2025-12-14T06:00:00
2025-12-14 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,943.0,51.0,17.2,26.0,21.0,3.0,2025-12-14T07:00:00
2025-12-14 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,1024.0,50.0,20.1,32.5,24.0,3.5,2025-12-14T08:00:00
2025-12-14 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,134.2,10.0,94.0,37.5,27.67,1.0,2025-12-14T09:00:00
2025-12-14 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1266.0,45.0,28.0,34.5,26.0,3.5,2025-12-14T10:00:00
2025-12-14 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,3110.1,34.7,43.3,38.8,31.0,4.0,2025-12-14T11:00:00
2025-12-14 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,4598.0,47.0,18.0,41.0,31.0,5.5,2025-12-14T12:00:00
2025-12-14 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,1842.0,51.0,14.9,53.5,40.0,5.5,2025-12-14T13:00:00
2025-12-14 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,3419.0,54.0,3.8,72.5,51.0,13.5,2025-12-14T14:00:00
2025-12-14 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1730.0,53.0,15.5,93.0,62.67,12.5,2025-12-14T15:00:00
2025-12-14 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,156,2757.0,53.0,13.0,80.0,60.0,13.5,2025-12-14T16:00:00
2025-12-15 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,1765.3,51.0,14.8,62.5,50.0,14.2,2025-12-14T17:00:00
2025-12-15 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,1783.0,50.0,14.4,86.5,65.0,15.0,2025-12-14T18:00:00
2025-12-15 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,1268.0,50.0,13.9,92.5,72.0,15.5,2025-12-14T19:00:00
2025-12-15 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,1328.0,48.0,7.2,89.5,67.67,11.0,2025-12-14T20:00:00
2025-12-15 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,1229.0,49.0,11.7,90.0,62.33,8.0,2025-12-14T21:00:00
2025-12-15 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,1088.0,48.0,16.9,87.0,65.0,5.5,2025-12-14T22:00:00
2025-12-15 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,131,1509.7,49.0,11.6,58.8,47.0,6.7,2025-12-14T23:00:00
2025-12-15 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,1650.0,49.0,11.5,70.5,50.67,6.0,2025-12-15T00:00:00
2025-12-15 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,146,2059.0,53.0,12.2,72.0,52.33,7.5,2025-12-15T01:00:00
2025-12-15 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,1112.5,91.0,12.3,65.7,45.75,11.3,2025-12-15T02:00:00
2025-12-15 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1547.0,56.0,25.7,88.5,60.67,5.5,2025-12-15T03:00:00
2025-12-15 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,1590.0,53.0,22.4,81.5,61.5,9.0,2025-12-15T04:00:00
2025-12-15 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1479.0,56.0,26.5,71.3,57.0,11.8,2025-12-15T05:00:00
2025-12-15 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1445.0,56.0,26.9,78.5,60.67,15.0,2025-12-15T06:00:00
2025-12-15 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1103.0,52.0,29.1,81.5,63.0,12.5,2025-12-15T07:00:00
2025-12-15 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1272.0,50.0,24.4,84.0,61.0,11.0,2025-12-15T08:00:00
2025-12-15 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1634.0,50.0,19.4,84.0,60.33,10.0,2025-12-15T09:00:00
2025-12-15 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,5294.0,60.0,15.6,85.5,64.0,12.5,2025-12-15T10:00:00
2025-12-15 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,1718.0,56.0,15.4,71.3,57.0,14.0,2025-12-15T11:00:00
2025-12-15 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,166,1760.0,59.0,13.3,94.0,67.33,16.0,2025-12-15T12:00:00
2025-12-15 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,1120.0,57.0,21.0,103.5,73.33,10.0,2025-12-15T13:00:00
2025-12-15 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,1322.0,52.0,15.4,97.5,66.33,8.0,2025-12-15T14:00:00
2025-12-15 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1731.0,52.0,14.5,92.0,63.0,4.5,2025-12-15T15:00:00
2025-12-15 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,1513.0,51.0,19.8,89.5,67.0,4.0,2025-12-15T16:00:00
2025-12-16 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,302.0,146.0,6.5,104.0,38.5,95.0,2025-12-15T17:00:00
2025-12-16 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,666.0,123.0,13.1,94.7,54.75,35.3,2025-12-15T18:00:00
2025-12-16 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,636.0,178.0,8.2,95.0,56.5,38.7,2025-12-15T19:00:00
2025-12-16 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,648.0,171.0,6.9,97.0,59.0,40.3,2025-12-15T20:00:00
2025-12-16 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,630.5,170.5,6.9,98.7,57.0,44.0,2025-12-15T21:00:00
2025-12-16 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,156,1206.0,60.0,8.7,83.0,59.67,11.0,2025-12-15T22:00:00
2025-12-16 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,302.0,624.0,1.1,104.0,22.0,100.0,2025-12-15T23:00:00
2025-12-16 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,149,1081.5,366.0,1.7,95.0,53.5,43.3,2025-12-16T00:00:00
2025-12-16 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,154,403.0,365.5,7.2,106.7,58.5,46.0,2025-12-16T01:00:00
2025-12-16 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,2859.5,251.5,8.7,124.7,65.5,44.3,2025-12-16T02:00:00
2025-12-16 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,1908.5,246.0,9.8,130.3,69.5,41.0,2025-12-16T03:00:00
2025-12-16 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,198,2622.0,69.0,21.2,122.0,91.5,8.0,2025-12-16T04:00:00
2025-12-16 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,133,1008.0,393.0,11.9,116.0,47.5,100.0,2025-12-16T05:00:00
2025-12-16 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,187,2478.0,65.0,9.6,116.0,83.0,9.0,2025-12-16T06:00:00
2025-12-16 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,2303.0,170.5,32.5,109.0,65.5,41.7,2025-12-16T07:00:00
2025-12-16 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,2601.0,66.0,22.4,124.5,85.33,8.5,2025-12-16T08:00:00
2025-12-16 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,1252.5,200.0,23.9,120.0,72.2,31.7,2025-12-16T09:00:00
2025-12-16 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,199,2819.0,65.0,22.0,123.7,92.33,5.0,2025-12-16T10:00:00
2025-12-16 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,706.0,354.0,11.9,122.0,57.0,95.0,2025-12-16T11:00:00
2025-12-16 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,270.8,68.0,31.2,162.0,109.0,6.0,2025-12-16T12:00:00
2025-12-16 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,202,706.0,198.5,18.2,155.3,94.75,41.5,2025-12-16T13:00:00
2025-12-16 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,208,2477.0,87.0,13.4,148.0,99.4,14.7,2025-12-16T14:00:00
2025-12-16 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,226,2228.0,159.7,14.9,166.3,112.8,38.7,2025-12-16T15:00:00
2025-12-16 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,250,1645.0,30.0,17.7,174.0,130.67,3.0,2025-12-16T16:00:00
2025-12-17 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,191,1512.0,100.0,6.5,106.0,86.5,26.0,2025-12-16T17:00:00
2025-12-17 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,245,1623.0,61.0,14.1,154.0,126.67,4.0,2025-12-16T18:00:00
2025-12-17 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,235,1561.0,56.0,24.9,152.3,119.25,5.0,2025-12-16T19:00:00
2025-12-17 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,1041.0,120.0,6.0,141.3,101.0,37.0,2025-12-16T20:00:00
2025-12-17 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,240,1703.0,56.0,28.6,155.3,122.75,4.0,2025-12-16T21:00:00
2025-12-17 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,233,1842.0,56.0,18.5,157.0,118.0,4.5,2025-12-16T22:00:00
2025-12-17 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,248,2943.0,55.3,1.7,136.0,129.5,6.0,2025-12-16T23:00:00
2025-12-17 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,260,136.6,55.0,20.0,170.5,138.0,3.0,2025-12-17T00:00:00
2025-12-17 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,242,4199.0,61.0,18.0,155.7,124.5,6.0,2025-12-17T01:00:00
2025-12-17 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,222,1317.5,31.0,9.1,135.7,109.5,3.0,2025-12-17T02:00:00
2025-12-17 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,218,1908.0,55.0,6.7,128.0,106.33,4.0,2025-12-17T03:00:00
2025-12-17 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,191,1893.0,52.0,9.7,115.5,86.5,4.5,2025-12-17T04:00:00
2025-12-17 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,1262.7,54.0,31.4,118.0,89.5,4.0,2025-12-17T05:00:00
2025-12-17 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,940.0,7.0,56.9,72.0,62.33,5.0,2025-12-17T06:00:00
2025-12-17 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,900.0,48.0,58.1,60.7,50.0,5.0,2025-12-17T07:00:00
2025-12-17 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,127,3417.0,50.0,15.9,54.7,45.5,4.0,2025-12-17T08:00:00
2025-12-17 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,1930.0,57.0,16.6,61.7,49.5,3.0,2025-12-17T09:00:00
2025-12-17 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,5028.0,64.0,15.6,76.0,57.0,5.0,2025-12-17T10:00:00
2025-12-17 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,192,3384.0,63.0,24.7,108.8,87.0,4.3,2025-12-17T11:00:00
2025-12-17 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,190,4111.0,66.0,28.8,106.7,85.25,5.0,2025-12-17T12:00:00
2025-12-17 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,221,3121.0,66.0,17.8,137.0,108.75,5.0,2025-12-17T13:00:00
2025-12-17 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,244,5237.0,63.0,14.7,155.7,126.5,6.5,2025-12-17T14:00:00
2025-12-17 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,240,186.8,16.0,17.8,149.7,123.25,79.0,2025-12-17T15:00:00
2025-12-17 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,1450.0,54.0,25.7,135.0,101.0,3.0,2025-12-17T16:00:00
2025-12-18 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,261,1294.6,67.0,17.2,173.8,139.0,35.4,2025-12-17T17:00:00
2025-12-18 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,1848.5,92.5,16.9,105.3,75.0,13.7,2025-12-17T18:00:00
2025-12-18 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,1580.5,86.5,18.1,97.3,68.6,16.7,2025-12-17T19:00:00
2025-12-18 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,1464.0,49.0,28.2,92.0,69.5,4.0,2025-12-17T20:00:00
2025-12-18 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,170,1306.0,48.0,26.8,93.7,70.5,2.5,2025-12-17T21:00:00
2025-12-18 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,1262.0,48.0,19.2,83.5,63.0,2.5,2025-12-17T22:00:00
2025-12-18 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,1324.0,34.3,19.9,91.3,73.0,3.2,2025-12-17T23:00:00
2025-12-18 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,164,1333.0,27.5,16.4,87.7,66.0,3.5,2025-12-18T00:00:00
2025-12-18 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,1635.0,57.0,17.1,93.5,69.0,5.0,2025-12-18T01:00:00
2025-12-18 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,1108.0,26.5,28.1,88.0,65.5,4.0,2025-12-18T02:00:00
2025-12-18 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1164.0,53.0,19.8,77.5,60.67,4.0,2025-12-18T03:00:00
2025-12-18 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,1320.0,26.0,26.4,66.0,49.33,4.0,2025-12-18T04:00:00
2025-12-18 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,1159.3,53.0,89.9,81.3,65.0,4.3,2025-12-18T05:00:00
2025-12-18 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,143,1157.0,53.0,125.0,68.0,51.33,4.5,2025-12-18T06:00:00
2025-12-18 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,135,1259.0,50.0,56.3,62.0,48.33,5.5,2025-12-18T07:00:00
